fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.0449736,6227.172,7134.9,7214.7,0.024011311341848016
fixed-pool-8-mixed-sleep5ms-cpu500x50,50,0.045213,6124.826,7088.9,7196.5,0.024011311341848016
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0824951,6173.226,7012.3,7064.9,0.024011311341848016
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0816273,6059.757,7113.0,7195.3,0.024011311341848016
fixed-pool-8-mixed-sleep5ms-cpu500x50,100,0.0789763,6022.213,7016.3,7459.2,0.024011311341848016
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1617956,6274.98,7125.5,10606.0,0.033651245171450135
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1526323,5931.9035,7058.3,7254.6,0.033651245171450135
fixed-pool-8-mixed-sleep5ms-cpu500x50,200,0.1583571,6105.7435,7124.0,7285.1,0.028990063088415022
work-stealing-8-cpu-busy,1000,0.0270199,140.7837,157.4,492.5,-1.0
work-stealing-8-cpu-busy,1000,0.0237011,152.9485,136.9,400.5,-1.0
work-stealing-8-cpu-busy,1000,0.020542,130.6569,146.7,179.2,-1.0
work-stealing-8-cpu-busy,10000,0.1885787,140.53675,145.1,220.7,0.38198421010438177
work-stealing-8-cpu-busy,10000,0.2227893,159.76838,149.1,422.2,0.7396395392033837
work-stealing-8-cpu-busy,10000,0.1804549,136.74322,144.9,232.3,0.7396395392033837
work-stealing-8-cpu-busy,50000,0.8815846,138.09810399999998,144.3,200.9,0.8311400338175566
work-stealing-8-cpu-busy,50000,0.856658,135.501294,144.3,179.5,0.9650139016647322
work-stealing-8-cpu-busy,50000,0.8660173,135.997326,144.2,179.3,0.9620827252502302
work-stealing-8-io-sleep-10ms-cpu5000,50,0.1102179,15657.94,16768.6,16786.2,0.9678596334379463
work-stealing-8-io-sleep-10ms-cpu5000,50,0.1045585,15585.19,22829.1,24350.4,0.9678596334379463
work-stealing-8-io-sleep-10ms-cpu5000,50,0.1069224,15632.29,23677.7,24765.6,0.28854560352792014
work-stealing-8-io-sleep-10ms-cpu5000,100,0.2029707,15509.002,16131.5,16232.6,0.28854560352792014
work-stealing-8-io-sleep-10ms-cpu5000,100,0.2006812,15309.506,16139.6,16259.2,0.1495031723922071
work-stealing-8-io-sleep-10ms-cpu5000,100,0.199746,15258.221,16042.6,16107.0,0.010460741256494028
work-stealing-8-io-sleep-10ms-cpu5000,200,0.3893121,15446.7755,16097.1,16188.1,0.020030113325787625
work-stealing-8-io-sleep-10ms-cpu5000,200,0.4025453,15622.4755,16333.0,24495.5,0.015114726822473301
work-stealing-8-io-sleep-10ms-cpu5000,200,0.38895,15461.897,16102.9,16148.3,0.01769472197048476
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0433605,5977.364,7101.4,7156.4,0.020274717118496217
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0410813,5968.732,7133.7,7179.0,0.020274717118496217
work-stealing-8-mixed-sleep5ms-cpu500x50,50,0.0447147,6146.906,7093.6,7196.7,0.020274717118496217
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0804349,5974.523,6978.6,8415.0,0.020274717118496217
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0814976,6292.951,7080.8,7115.1,0.028367694705871034
work-stealing-8-mixed-sleep5ms-cpu500x50,100,0.0832116,6138.387,7021.9,7197.3,0.028367694705871034
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1546343,6005.4185,7092.1,7147.3,0.028367694705871034
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1587317,6231.324,7096.3,9015.4,0.018410142292902925
work-stealing-8-mixed-sleep5ms-cpu500x50,200,0.1532774,6022.7745,7071.3,7246.9,0.018410142292902925
virtual-threads-cpu-busy,1000,0.0251268,157.344,158.3,297.5,-1.0
virtual-threads-cpu-busy,1000,0.0274384,164.1852,138.6,446.6,-1.0
virtual-threads-cpu-busy,1000,0.02711,153.10139999999998,139.4,423.1,-1.0
virtual-threads-cpu-busy,10000,0.1812013,140.45958,143.2,206.1,0.4763606599500046
virtual-threads-cpu-busy,10000,0.1788831,138.82911,144.4,190.7,0.4763606599500046
virtual-threads-cpu-busy,10000,0.1797427,141.70623999999998,142.0,218.9,0.70787439416874
virtual-threads-cpu-busy,50000,0.8701054,136.354506,144.5,179.1,0.9600992871724886
virtual-threads-cpu-busy,50000,0.8620176,135.899046,142.4,178.3,0.9809376110339658
virtual-threads-cpu-busy,50000,0.8874625,139.035514,142.0,177.1,0.9435527930369187
virtual-threads-io-sleep-10ms-cpu5000,50,0.0144895,13515.622,14277.1,14281.9,-1.0
virtual-threads-io-sleep-10ms-cpu5000,50,0.0125358,12223.054,12242.8,12247.6,-1.0
virtual-threads-io-sleep-10ms-cpu5000,50,0.0139359,13688.602,13724.8,13737.8,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.0158583,15498.954,15537.1,15540.6,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.0157118,15314.663,15344.1,15347.1,-1.0
virtual-threads-io-sleep-10ms-cpu5000,100,0.015031,14637.275,14688.5,14706.7,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0156953,15205.135,15229.6,15231.4,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0156186,14897.6055,15085.5,15094.2,-1.0
virtual-threads-io-sleep-10ms-cpu5000,200,0.0147281,13865.572,14148.1,14150.0,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0135261,12043.278,12894.1,13086.7,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0140232,13301.542,13717.0,13758.2,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,50,0.0147881,13860.526,14461.5,14526.5,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.0177577,14267.834,16906.1,17080.5,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.0127537,10140.66,11836.9,11953.3,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,100,0.0111655,9320.005,10311.7,10434.1,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.0132008,11635.275,12469.7,12537.9,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.0173721,14742.7625,16755.4,16902.1,-1.0
virtual-threads-mixed-sleep5ms-cpu500x50,200,0.0129679,10630.5295,12059.5,12201.2,-1.0
fixed-pool-8-cpu-busy,1000,0.0316967,159.1653,190.4,637.3,-1.0
fixed-pool-8-cpu-busy,1000,0.0200481,140.9832,143.3,426.5,-1.0
fixed-pool-8-cpu-busy,1000,0.0275223,151.4624,149.7,342.4,-1.0
fixed-pool-8-cpu-busy,10000,0.2083475,157.55157,150.4,610.9,-1.0
